METRICS_TIME VALUE
1406717088 235534
1406717097 251683
1406717107 279029
1406717118 316454
1406717129 326581
1406717138 279857
1406717149 284158
1406717158 286278
1406717169 277223
1406717178 268944
1406717188 268825
1406717198 257747
1406717208 239293
1406717217 248272
1406717229 242369
1406717237 268476
1406717250 281645
1406717259 287271
1406717270 291817
1406717280 304803
1406717293 343733
1406717303 373466
1406717315 363372
1406717325 327644
1406717335 314084
1406717346 333911
1406717356 331332
1406717366 300097
1406717376 281976
1406717386 285492
1406717396 279924
1406717406 304253
1406717417 336905
1406717429 341985
1406717439 312942
1406717448 296279
1406717459 286589
1406717468 273458
1406717479 278523
1406717488 282741
1406717499 281559
1406717508 286557
1406717519 283367
1406717529 277867
1406717539 272839
1406717549 262744
1406717559 258761
1406717568 251868
1406717579 244562
1406717588 258812
1406717600 256117
1406717610 251306
1406717620 249640
1406717630 260807
1406717640 267146
1406717650 265782
1406717660 281033
1406717670 288681
1406717681 307699
1406717692 327372
1406717702 330995
1406717713 351910
1406717724 369110
1406717735 368431
1406717745 346751
1406717757 346098
1406717766 338117
1406717778 359539
1406717790 396495
1406717801 390095
1406717812 385584
1406717823 394943
1406717835 401722
1406717846 375453
1406717857 372114
1406717868 347108
1406717879 339041
1406717889 338930
1406717901 363006
1406717912 377164
1406717923 369523
1406717934 361833
1406717945 366337
1406717956 377207
1406717968 424121
1406717980 423446
1406717991 420753
1406718025 480001
1406718028 477910
1406718040 435658
1406718051 416481
1406718062 389374
1406718075 413694
1406718087 438922
1406718099 414858
1406718110 387681
1406718122 387579
1406718134 387378
1406718183 419724
1406718195 410036
1406718206 395869
1406718217 378619
1406718228 376704
1406718238 368427
1406718249 365582
1406718259 372008
1406718271 387659
1406718282 384740
1406718294 366634
1406718305 350053
1406718316 339513
1406718327 332933
1406718337 338616
1406718348 351360
1406718358 338230
1406718369 360545
1406718381 389680
1406718392 405032
1406718404 394830
1406718415 403484
1406718426 397107
1406718438 378965
1406718448 362360
1406718459 372473
1406718470 380166
1406718481 374366
1406718492 342498
1406718502 358664
1406718512 365260
1406718523 372193
1406718533 366456
1406718544 332973
1406718553 306624
1406718564 284943
1406718574 278162
1406718584 277055
1406718594 282222
1406718604 315521
1406718615 332211
1406718627 361217
1406718638 347324
1406718650 382158
1406718662 384358
1406718673 350087
1406718684 347650
1406718696 367308
1406718706 376314
1406718719 367804
1406718730 337214
1406718740 320808
1406718750 322059
1406718761 327016
1406718772 329397
1406718784 326243
1406718794 316966
1406718805 308638
1406718816 301061
1406718825 311449
1406718837 335991
1406718848 342943
1406718858 324916
1406718869 343754
1406718892 331692
1406718903 315150
1406718913 300574
1406718922 302254
1406718934 307536
1406718944 343406
1406718956 341540
1406718967 319687
1406718977 308212
1406718988 301341
1406718998 290030
1406719008 291265
1406719019 313970
1406719031 335114
1406719043 331837
1406719052 313621
1406719062 285238
1406719072 272728
1406719081 271054
1406719092 270962
1406719102 262684
1406719112 275233
1406719122 269590
1406719132 272438
1406719141 275208
1406719152 257820
1406719162 251033
1406719172 250216
1406719181 248697
1406719192 251866
1406719202 269768
1406719213 275508
1406719222 279724
1406719234 267232
1406719244 265444
1406719254 255885
1406719264 254991
1406719274 249927
1406719284 242333
1406719294 250810
1406719304 288973
1406719314 300272
1406719325 279778
1406719334 277196
1406719346 289470
1406719357 304245
1406719368 307834
1406719378 307793
1406719391 328401
1406719402 339540
1406719412 331773
1406719423 319538
1406719434 315958
1406719444 310326
1406719455 300582
1406719466 296800
1406719476 275814
1406719487 265333
1406719497 250672
1406719508 246549
1406719518 238041
1406719527 242968
1406719539 248178
1406719548 250247
1406719559 265226
1406719569 275570
1406719581 280388
1406719590 264022
1406719601 258353
1406719610 252965
1406719622 253964
1406719631 260401
1406719642 273743
1406719652 285003
1406719662 279434
1406719671 270392
1406719682 216545
1406719692 209958
1406719703 229978
1406719712 250186
1406719721 248888
1406719732 238945
1406719741 231228
1406719752 229913
1406719763 235781
1406719771 249351
1406719782 297268
1406719793 312878
1406719802 315733
1406719814 324001
1406719824 328168
1406719835 339272
1406719846 320347
1406719856 305415
1406719866 335935
1406719877 366055
1406719889 439668
1406719901 443446
1406719912 355406
1406719923 319112
1406719933 303964
1406719943 291341
1406719953 291289
1406719963 282172
1406719973 302912
1406719984 325050
1406719993 299163
1406720004 263828
1406720014 248573
1406720024 254254
1406720034 258927
1406720044 297036
1406720055 327129
1406720066 307764
1406720076 301170
1406720087 298696
1406720097 291301
1406720107 300954
1406720117 335206
1406720129 338927
1406720138 326619
1406720150 316985
1406720159 298205
1406720171 285286
1406720181 297002
1406720190 309518
1406720201 307184
1406720211 298024
1406720221 271383
1406720231 267157
1406720241 272337
1406720251 289602
1406720261 290691
1406720272 312844
